ward_id,year_month,predicted_density
E05013598,2025-02,7.2740207
E05013599,2024-08,5.7795525
E05013599,2024-09,5.178468
E05013599,2024-10,5.1566696
E05013599,2024-11,5.099051
E05013599,2024-12,5.249092
E05013599,2025-01,5.0448875
E05013599,2025-02,4.6300898
E05013600,2024-08,5.560442
E05013600,2024-09,5.411834
E05013600,2024-10,5.017103
E05013600,2024-11,5.7047925
E05013600,2024-12,5.7417707
E05013600,2025-01,5.904388
E05013600,2025-02,5.2340364
E05013601,2024-08,5.3953156
E05013601,2024-09,6.213822
E05013601,2024-10,6.902488
E05013601,2024-11,6.243117
E05013601,2024-12,5.903973
E05013601,2025-01,6.012316
E05013601,2025-02,6.362387
E05013602,2024-08,5.3199286
E05013602,2024-09,5.0143795
E05013602,2024-10,5.194662
E05013602,2024-11,4.9218726
E05013602,2024-12,4.870904
E05013602,2025-01,5.585918
E05013602,2025-02,5.0146837
E05013603,2024-08,4.182173
E05013603,2024-09,3.7228603
E05013603,2024-10,3.560811
E05013603,2024-11,3.546701
E05013603,2024-12,4.809709
E05013603,2025-01,5.0386977
E05013603,2025-02,4.737797
E05013604,2024-08,3.8571186
E05013604,2024-09,3.6485891
E05013604,2024-10,3.8526742
E05013604,2024-11,4.519955
E05013604,2024-12,4.463841
E05013604,2025-01,4.916091
E05013604,2025-02,4.4914804
E05013605,2024-08,3.6734128
E05013605,2024-09,4.120436
E05013605,2024-10,4.0463037
E05013605,2024-11,3.7870588
E05013605,2024-12,4.528498
E05013605,2025-01,4.109637
E05013605,2025-02,3.9748337
E05013606,2024-08,0.8906257
E05013606,2024-09,0.9573889
E05013606,2024-10,0.97404826
E05013606,2024-11,0.97404826
E05013606,2024-12,0.97404826
E05013606,2025-01,1.0562985
E05013606,2025-02,1.1359159
E05013607,2024-08,5.6575294
E05013607,2024-09,5.6403866
E05013607,2024-10,4.258633
E05013607,2024-11,4.4971337
E05013607,2024-12,4.590035
E05013607,2025-01,4.569369
E05013607,2025-02,4.5049005
E05013608,2024-08,1.6472745
E05013608,2024-09,1.9685614
E05013608,2024-10,2.1916568
E05013608,2024-11,2.4310863
E05013608,2024-12,2.589856
E05013608,2025-01,2.3028061
E05013608,2025-02,2.3028061
E05013609,2024-08,2.985003
E05013609,2024-09,3.088844
E05013609,2024-10,2.9936197
E05013609,2024-11,3.0158882
E05013609,2024-12,2.9586337
E05013609,2025-01,2.9586337
E05013609,2025-02,2.897831
E05013610,2024-08,2.8434558
E05013610,2024-09,2.7408724
E05013610,2024-10,2.8487175
E05013610,2024-11,2.923662
E05013610,2024-12,3.0838137
E05013610,2025-01,3.0190415
E05013610,2025-02,2.9492855
E05013611,2024-08,2.4169428
E05013611,2024-09,2.517197
E05013611,2024-10,2.4892948
E05013611,2024-11,2.5500975
E05013611,2024-12,2.6507633
E05013611,2025-01,2.6484962
E05013611,2025-02,2.7746887
E05013612,2024-08,1.4241402
E05013612,2024-09,1.5857049
E05013612,2024-10,1.7424076
E05013612,2024-11,1.9138185
E05013612,2024-12,1.9485288
E05013612,2025-01,1.8412238
E05013612,2025-02,1.9020265
E05013613,2024-08,2.5425014
E05013613,2024-09,2.6204348
E05013613,2024-10,2.619108
E05013613,2024-11,2.6799107
E05013613,2024-12,3.1265073
E05013613,2025-01,3.0158496
E05013613,2025-02,2.9479089
E05013614,2024-08,1.796701
E05013614,2024-09,1.9592456
E05013614,2024-10,1.9662983
E05013614,2024-11,2.2776794
E05013614,2024-12,2.0627553
E05013614,2025-01,2.0627553
E05013614,2025-02,1.9895494
E05013615,2024-08,1.5939548
E05013615,2024-09,1.7033796
E05013615,2024-10,1.7504219
E05013615,2024-11,1.7504219
E05013615,2024-12,1.7504219
E05013615,2025-01,1.7504219
E05013615,2025-02,1.7504219
E05013616,2024-08,1.2112794
E05013616,2024-09,1.3098081
E05013616,2024-10,1.3264675
E05013616,2024-11,1.5079789
E05013616,2024-12,1.4936787
E05013616,2025-01,1.6596786
E05013616,2025-02,1.5870839
E05013617,2024-08,3.1525466
E05013617,2024-09,3.1947026
E05013617,2024-10,3.1578083
E05013617,2024-11,3.1261773
E05013617,2024-12,3.1261773
E05013617,2025-01,3.1578083
E05013617,2025-02,3.2660985
E05013618,2024-08,2.310276
E05013618,2024-09,2.2441418
E05013618,2024-10,2.4008446
E05013618,2024-11,2.4811223
E05013618,2024-12,2.5444968
E05013618,2025-01,2.792632
E05013618,2025-02,2.7187574
E05013619,2024-08,1.6847569
E05013619,2024-09,1.6542736
E05013619,2024-10,1.701316
E05013619,2024-11,1.9020265
E05013619,2024-12,1.701316
E05013619,2025-01,1.8412238
E05013619,2025-02,1.8412238
E05013620,2024-08,2.50052
E05013620,2024-09,3.1631718
E05013620,2024-10,3.1330311
E05013620,2024-11,3.9138887
E05013620,2024-12,3.392862
E05013620,2025-01,3.8272448
E05013620,2025-02,3.3097627
E05013621,2024-08,4.5576963
E05013621,2024-09,4.4174933
E05013621,2024-10,4.7273784
E05013621,2024-11,5.113146
E05013621,2024-12,4.800845
E05013621,2025-01,5.7394013
E05013621,2025-02,4.7006006
E05013622,2024-08,1.7602518
E05013622,2024-09,2.198558
E05013622,2024-10,1.9517622
E05013622,2024-11,2.0857706
E05013622,2024-12,2.1316428
E05013622,2025-01,2.239892
E05013622,2025-02,1.9517622
E05013623,2024-08,1.5111829
E05013623,2024-09,1.646161
E05013623,2024-10,1.7977121
E05013623,2024-11,1.7018661
E05013623,2024-12,1.6263711
E05013623,2025-01,1.6674627
E05013623,2025-02,1.6263711
E05013624,2024-08,2.5187523
E05013624,2024-09,2.4526181
E05013624,2024-10,2.4083996
E05013624,2024-11,2.868127
E05013624,2024-12,3.1409636
E05013624,2025-01,3.305205
E05013624,2025-02,2.9380941
E05013625,2024-08,1.4298187
E05013625,2024-09,1.5116092
E05013625,2024-10,1.5282686
E05013625,2024-11,1.5890712
E05013625,2024-12,1.5282686
E05013625,2025-01,1.6973203
E05013625,2025-02,1.5282686
E05013626,2024-08,0.91258794
E05013626,2024-09,0.9793513
E05013626,2024-10,0.9960107
E05013626,2024-11,0.9960107
E05013626,2024-12,0.9960107
E05013626,2025-01,1.1578113
E05013626,2025-02,1.048151
E05013627,2024-08,3.7596624
E05013627,2024-09,3.329391
E05013627,2024-10,3.4308488
E05013627,2024-11,3.965387
E05013627,2024-12,3.6031806
E05013627,2025-01,3.4324179
E05013627,2025-02,3.3309438
E05013628,2024-08,1.6034162
E05013628,2024-09,1.6097118
E05013628,2024-10,1.6871737
E05013628,2024-11,2.0250394
E05013628,2024-12,1.7834119
E05013628,2025-01,2.1087937
E05013628,2025-02,2.0467625
E05013629,2024-08,2.022622
E05013629,2024-09,2.1684961
E05013629,2024-10,2.024968
E05013629,2024-11,1.9517622
E05013629,2024-12,1.916719
E05013629,2025-01,1.9578105
E05013629,2025-02,2.251684
E05013630,2024-08,4.173192
E05013630,2024-09,4.2091928
E05013630,2024-10,5.109761
E05013630,2024-11,4.933599
E05013630,2024-12,5.743299
E05013630,2025-01,5.4598274
E05013630,2025-02,4.8623343
E05013631,2024-08,5.447745
E05013631,2024-09,5.263374
E05013631,2024-10,5.119176
E05013631,2024-11,5.6537147
E05013631,2024-12,5.581692
E05013631,2025-01,5.746598
E05013631,2025-02,5.486583
E05013632,2024-08,3.860899
E05013632,2024-09,3.6460228
E05013632,2024-10,3.7194602
E05013632,2024-11,3.723022
E05013632,2024-12,3.7673335
E05013632,2025-01,3.463584
E05013632,2025-02,3.4523737
E05013633,2024-08,3.4958832
E05013633,2024-09,3.505883
E05013633,2024-10,3.9480221
E05013633,2024-11,4.07074
E05013633,2024-12,4.7513766
E05013633,2025-01,4.5170965
E05013633,2025-02,4.512118
E05013634,2024-08,4.512029
E05013634,2024-09,4.5045
E05013634,2024-10,4.043569
E05013634,2024-11,4.8823514
E05013634,2024-12,4.535496
E05013634,2025-01,4.6736383
E05013634,2025-02,4.5587974
E05013635,2024-08,1.1524639
E05013635,2024-09,1.2509927
E05013635,2024-10,1.3883609
E05013635,2024-11,1.3883609
E05013635,2024-12,1.319792
E05013635,2025-01,1.3883609
E05013635,2025-02,1.5294414
E05013636,2024-08,2.3443196
E05013636,2024-09,2.4786513
E05013636,2024-10,2.5189748
E05013636,2024-11,2.5386858
E05013636,2024-12,2.5189748
E05013636,2025-01,2.858543
E05013636,2025-02,3.3096402
E05013637,2024-08,1.6251268
E05013637,2024-09,1.6920612
E05013637,2024-10,1.9201031
E05013637,2024-11,1.8790113
E05013637,2024-12,1.9976773
E05013637,2025-01,2.200122
E05013637,2025-02,1.9990523
E05013638,2024-08,0.74943775
E05013638,2024-09,0.8162011
E05013638,2024-10,0.83286047
E05013638,2024-11,0.83286047
E05013638,2024-12,0.8963616
E05013638,2025-01,0.8850002
E05013638,2025-02,0.99466056
E05013639,2024-08,2.985003
E05013639,2024-09,3.1189167
E05013639,2024-10,2.9902647
E05013639,2024-11,2.9902647
E05013639,2024-12,3.7723322
E05013639,2025-01,4.120567
E05013639,2025-02,4.287813
E05013640,2024-08,2.9590604
E05013640,2024-09,3.0175574
E05013640,2024-10,2.9187868
E05013640,2024-11,3.5348833
E05013640,2024-12,2.9495466
E05013640,2025-01,3.0033917
E05013640,2025-02,2.830611
E05013641,2024-08,1.3304292
E05013641,2024-09,1.6466455
E05013641,2024-10,1.8304185
E05013641,2024-11,1.6154944
E05013641,2024-12,1.8302554
E05013641,2025-01,1.7578238
E05013641,2025-02,1.8186264
E05013642,2024-08,5.3514376
E05013642,2024-09,5.0996857
E05013642,2024-10,5.0070086
E05013642,2024-11,5.445906
E05013642,2024-12,5.810177
E05013642,2025-01,5.3688307
E05013642,2025-02,6.051181
E05013643,2024-08,2.8930671
E05013643,2024-09,2.8930671
E05013643,2024-10,3.056861
E05013643,2024-11,2.9988968
E05013643,2024-12,2.9988968
E05013643,2025-01,2.9988968
E05013643,2025-02,3.1597373
E05013644,2024-08,0.66859
E05013644,2024-09,0.70280194
E05013644,2024-10,0.7194613
E05013644,2024-11,0.7194613
E05013644,2024-12,0.7194613
E05013644,2025-01,0.7194613
E05013644,2025-02,0.7194613
E05013645,2024-08,0.76177514
E05013645,2024-09,0.82853824
E05013645,2024-10,0.8863561
E05013645,2024-11,0.8863561
E05013645,2024-12,0.9384959
E05013645,2025-01,1.1481453
E05013645,2025-02,1.0991348
E05013646,2024-08,0.92364204
E05013646,2024-09,0.9218365
E05013646,2024-10,0.9384959
E05013646,2024-11,1.0481564
E05013646,2024-12,1.0070648
E05013646,2025-01,1.0070648
E05013646,2025-02,1.0070648
E05013647,2024-08,0.76177514
E05013647,2024-09,0.82853824
E05013647,2024-10,0.8863561
E05013647,2024-11,0.8451976
E05013647,2024-12,1.1143698
E05013647,2025-01,1.0678674
E05013647,2025-02,1.0991348
E05013648,2024-08,3.8058126
E05013648,2024-09,4.231648
E05013648,2024-10,4.081219
E05013648,2024-11,3.932511
E05013648,2024-12,3.6298795
E05013648,2025-01,3.6298795
E05013648,2025-02,3.6298795
E05013649,2024-08,3.4106014
E05013649,2024-09,3.1908054
E05013649,2024-10,3.6098258
E05013649,2024-11,3.8330402
E05013649,2024-12,3.66699
E05013649,2025-01,3.7254057
E05013649,2025-02,3.7632844
E05013650,2024-08,1.7894987
E05013650,2024-09,1.7716472
E05013650,2024-10,1.8186893
E05013650,2024-11,1.9549873
E05013650,2024-12,1.9900303
E05013650,2025-01,2.1097383
E05013650,2025-02,2.2173576
E05013651,2024-08,2.504976
E05013651,2024-09,2.6026204
E05013651,2024-10,2.6740162
E05013651,2024-11,2.84054
E05013651,2024-12,2.7137816
E05013651,2025-01,2.9061713
E05013651,2025-02,2.7745843
E05013652,2024-08,9.081346
E05013652,2024-09,8.727631
E05013652,2024-10,8.286646
E05013652,2024-11,8.634349
E05013652,2024-12,8.3953705
E05013652,2025-01,9.374304
E05013652,2025-02,8.400649
E05013653,2024-08,14.214623
E05013653,2024-09,13.621162
E05013653,2024-10,12.444697
E05013653,2024-11,13.028167
E05013653,2024-12,13.830686
E05013653,2025-01,14.564978
E05013653,2025-02,13.506389
E05013654,2024-08,5.4961886
E05013654,2024-09,5.3420672
E05013654,2024-10,6.8745728
E05013654,2024-11,7.4626045
E05013654,2024-12,7.899782
E05013654,2025-01,8.4504595
E05013654,2025-02,8.288588
E05013655,2024-08,6.4378514
E05013655,2024-09,5.566399
E05013655,2024-10,6.0117216
E05013655,2024-11,5.8433247
E05013655,2024-12,6.072513
E05013655,2025-01,6.9227514
E05013655,2025-02,5.819135
E05013656,2024-08,8.065778
E05013656,2024-09,7.7334943
E05013656,2024-10,7.2888165
E05013656,2024-11,7.194618
E05013656,2024-12,7.0611386
E05013656,2025-01,7.835099
E05013656,2025-02,7.012595
E05013657,2024-08,4.2988124
E05013657,2024-09,4.206748
E05013657,2024-10,4.4203677
E05013657,2024-11,4.886032
E05013657,2024-12,5.9308357
E05013657,2025-01,5.7159324
E05013657,2025-02,4.8118773
E05013658,2024-08,10.888267
E05013658,2024-09,11.600895
E05013658,2024-10,11.415113
E05013658,2024-11,11.673135
E05013658,2024-12,11.157391
E05013658,2025-01,10.543227
E05013658,2025-02,10.831963
E05013659,2024-08,1.6581705
E05013659,2024-09,1.6210731
E05013659,2024-10,1.7977121
E05013659,2024-11,2.0250394
E05013659,2024-12,2.097165
E05013659,2025-01,2.05463
E05013659,2025-02,2.0948644
E05013660,2024-08,8.883805
E05013660,2024-09,8.705823
E05013660,2024-10,8.613143
E05013660,2024-11,8.889907
E05013660,2024-12,9.280416
E05013660,2025-01,9.69322
E05013660,2025-02,10.756338
E05013661,2024-08,1.8400817
E05013661,2024-09,2.2728176
E05013661,2024-10,2.3584757
E05013661,2024-11,2.4634821
E05013661,2024-12,2.5291135
E05013661,2025-01,2.5085692
E05013661,2025-02,2.3608255
E05013662,2024-08,13.891671
E05013662,2024-09,16.750086
E05013662,2024-10,14.908866
E05013662,2024-11,13.6605425
E05013662,2024-12,12.806447
E05013662,2025-01,14.025467
E05013662,2025-02,13.4321165
E05013663,2024-08,8.5038185
E05013663,2024-09,8.486481
E05013663,2024-10,7.7489996
E05013663,2024-11,8.390229
E05013663,2024-12,9.79323
E05013663,2025-01,9.720644
E05013663,2025-02,8.251717
E05013664,2024-08,5.279241
E05013664,2024-09,5.0577645
E05013664,2024-10,4.7455683
E05013664,2024-11,5.160272
E05013664,2024-12,5.3815575
E05013664,2025-01,5.9632077
E05013664,2025-02,6.22034
E05013665,2024-08,13.975468
E05013665,2024-09,14.390472
E05013665,2024-10,12.625348
E05013665,2024-11,12.951966
E05013665,2024-12,11.539258
E05013665,2025-01,12.84079
E05013665,2025-02,11.883268
E05013666,2024-08,7.400518
E05013666,2024-09,7.142481
E05013666,2024-10,6.7643313
E05013666,2024-11,6.67475
E05013666,2024-12,6.5705447
E05013666,2025-01,7.093105
E05013666,2025-02,6.695589
E05013667,2024-08,4.734111
E05013667,2024-09,4.5439725
E05013667,2024-10,5.100831
E05013667,2024-11,5.024383
E05013667,2024-12,5.7962537
E05013667,2025-01,6.0813246
E05013667,2025-02,5.922411
E05013668,2024-08,4.6360836
E05013668,2024-09,4.6078057
E05013668,2024-10,4.4594026
E05013668,2024-11,5.1957974
E05013668,2024-12,5.9607806
E05013668,2025-01,5.7453423
E05013668,2025-02,5.052871
E05013669,2024-08,7.8029175
E05013669,2024-09,8.424981
E05013669,2024-10,8.62163
E05013669,2024-11,8.609081
E05013669,2024-12,8.667971
E05013669,2025-01,10.317502
E05013669,2025-02,9.492145
E05013670,2024-08,9.668939
E05013670,2024-09,11.029877
E05013670,2024-10,10.116469
E05013670,2024-11,10.301265
E05013670,2024-12,9.730184
E05013670,2025-01,10.157362
E05013670,2025-02,11.466492
E05013671,2024-08,10.676938
E05013671,2024-09,11.115988
E05013671,2024-10,10.509954
E05013671,2024-11,10.725884
E05013671,2024-12,10.598485
E05013671,2025-01,9.691431
E05013671,2025-02,10.804245
E05013672,2024-08,3.562486
E05013672,2024-09,3.1057358
E05013672,2024-10,3.4386084
E05013672,2024-11,3.4405658
E05013672,2024-12,3.6541064
E05013672,2025-01,4.1056
E05013672,2025-02,4.020659
E05013673,2024-08,2.1198213
E05013673,2024-09,2.3233225
E05013673,2024-10,2.3947184
E05013673,2024-11,2.2493105
E05013673,2024-12,2.3401752
E05013673,2025-01,2.3101132
E05013673,2025-02,2.2493105
E05013674,2024-08,1.9205848
E05013674,2024-09,1.96806
E05013674,2024-10,2.0151021
E05013674,2024-11,2.186443
E05013674,2024-12,2.2596488
E05013674,2025-01,2.1721425
E05013674,2025-02,2.198846
E05013675,2024-08,2.717749
E05013675,2024-09,2.5661712
E05013675,2024-10,2.8728728
E05013675,2024-11,2.7354975
E05013675,2024-12,2.7662346
E05013675,2025-01,2.5815825
E05013675,2025-02,2.6740162
E05013676,2024-08,1.972366
E05013676,2024-09,2.4714825
E05013676,2024-10,2.5647647
E05013676,2024-11,2.6801994
E05013676,2024-12,2.427912
E05013676,2025-01,2.4887147
E05013676,2025-02,2.5444002
E05013677,2024-08,2.985003
E05013677,2024-09,3.2478077
E05013677,2024-10,3.90508
E05013677,2024-11,3.7854812
E05013677,2024-12,3.8064144
E05013677,2025-01,3.664779
E05013677,2025-02,3.5162654
E05013678,2024-08,0.66859
E05013678,2024-09,0.7353533
E05013678,2024-10,0.75201267
E05013678,2024-11,0.75201267
E05013678,2024-12,0.79317117
E05013678,2025-01,0.79317117
E05013678,2025-02,0.8617398
E05013679,2024-08,3.3930283
E05013679,2024-09,3.2602544
E05013679,2024-10,3.4336493
E05013679,2024-11,4.0894394
E05013679,2024-12,3.9542203
E05013679,2025-01,3.8037968
E05013679,2025-02,3.3871064
E05013680,2024-08,2.5187523
E05013680,2024-09,2.826933
E05013680,2024-10,2.5751555
E05013680,2024-11,2.5751555
E05013680,2024-12,2.6857936
E05013680,2025-01,2.7442074
E05013680,2025-02,3.0237703
E05013681,2024-08,1.4130806
E05013681,2024-09,1.4519794
E05013681,2024-10,1.5282686
E05013681,2024-11,1.3883609
E05013681,2024-12,1.319792
E05013681,2025-01,1.5890712
E05013681,2025-02,1.5400606
E05013682,2024-08,4.073689
E05013682,2024-09,3.6228657
E05013682,2024-10,3.718201
E05013682,2024-11,3.302952
E05013682,2024-12,3.7537994
E05013682,2025-01,3.4921515
E05013682,2025-02,3.7702425
E05013683,2024-08,3.0466194
E05013683,2024-09,2.8145385
E05013683,2024-10,3.2412066
E05013683,2024-11,3.2447684
E05013683,2024-12,3.2067444
E05013683,2025-01,3.1457095
E05013683,2025-02,3.2068896
E05013684,2024-08,1.5111829
E05013684,2024-09,1.5500817
E05013684,2024-10,1.5667411
E05013684,2024-11,1.6871737
E05013684,2024-12,1.713965
E05013684,2025-01,1.713965
E05013684,2025-02,1.722217
E05013685,2024-08,3.5174897
E05013685,2024-09,3.5554729
E05013685,2024-10,3.1585565
E05013685,2024-11,3.1081023
E05013685,2024-12,3.2227695
E05013685,2025-01,3.0472996
E05013685,2025-02,3.021676
E05013686,2024-08,3.259247
E05013686,2024-09,3.7513232
E05013686,2024-10,3.7964933
E05013686,2024-11,4.306334
E05013686,2024-12,3.7831392
E05013686,2025-01,3.6516893
E05013686,2025-02,3.1762435
E05013687,2024-08,1.2634194
E05013687,2024-09,1.430517
E05013687,2024-10,1.4471763
E05013687,2024-11,1.4471763
E05013687,2024-12,1.4471763
E05013687,2025-01,1.4471763
E05013687,2025-02,1.6478865
E05013688,2024-08,3.3478057
E05013688,2024-09,3.0880873
E05013688,2024-10,2.9349396
E05013688,2024-11,3.049906
E05013688,2024-12,2.9957423
E05013688,2025-01,3.2542448
E05013688,2025-02,3.4504783
E05013689,2024-08,1.8090184
E05013689,2024-09,1.8433893
E05013689,2024-10,1.8353914
E05013689,2024-11,1.8661343
E05013689,2024-12,1.8661343
E05013689,2025-01,1.9269371
E05013689,2025-02,1.8844023
E05013690,2024-08,0.6087623
E05013690,2024-09,0.64297426
E05013690,2024-10,0.65963364
E05013690,2024-11,0.65963364
E05013690,2024-12,0.670995
E05013690,2025-01,0.65963364
E05013690,2025-02,0.65963364
E05013691,2024-08,2.5414252
E05013691,2024-09,2.7076268
E05013691,2024-10,2.7863762
E05013691,2024-11,2.6132135
E05013691,2024-12,2.828748
E05013691,2025-01,2.812463
E05013691,2025-02,3.124908
E05013692,2024-08,1.8854978
E05013692,2024-09,1.9715534
E05013692,2024-10,2.0199199
E05013692,2024-11,1.921702
E05013692,2024-12,2.0875108
E05013692,2025-01,2.1131344
E05013692,2025-02,2.0751534
E05013693,2024-08,3.2779193
E05013693,2024-09,3.407208
E05013693,2024-10,3.4313602
E05013693,2024-11,3.748263
E05013693,2024-12,3.9251268
E05013693,2025-01,3.3602066
E05013693,2025-02,3.4843347
E05013694,2024-08,3.6865275
E05013694,2024-09,3.6435351
E05013694,2024-10,4.069754
E05013694,2024-11,4.5149126
E05013694,2024-12,4.666394
E05013694,2025-01,4.677099
E05013694,2025-02,4.4390974
E05013695,2024-08,0.76177514
E05013695,2024-09,0.82853824
E05013695,2024-10,0.8451976
E05013695,2024-11,0.8451976
E05013695,2024-12,0.856559
E05013695,2025-01,0.8451976
E05013695,2025-02,0.8451976
E05013696,2024-08,2.6672103
E05013696,2024-09,2.6036966
E05013696,2024-10,2.8780653
E05013696,2024-11,2.8121097
E05013696,2024-12,2.8121097
E05013696,2025-01,2.8105407
E05013696,2025-02,2.8421717
E05013697,2024-08,8.028316
E05013697,2024-09,8.035138
E05013697,2024-10,9.016712
E05013697,2024-11,8.459005
E05013697,2024-12,8.178953
E05013697,2025-01,8.248648
E05013697,2025-02,8.475486
E05013698,2024-08,6.5867825
E05013698,2024-09,6.918095
E05013698,2024-10,6.124303
E05013698,2024-11,6.770613
E05013698,2024-12,7.1009836
E05013698,2025-01,6.9886217
E05013698,2025-02,6.8713717
E05013699,2024-08,12.615757
E05013699,2024-09,11.740391
E05013699,2024-10,11.925621
E05013699,2024-11,12.060101
E05013699,2024-12,12.163912
E05013699,2025-01,12.706835
E05013699,2025-02,12.010578
E05013700,2024-08,6.4412723
E05013700,2024-09,6.5206833
E05013700,2024-10,6.161254
E05013700,2024-11,6.4443564
E05013700,2024-12,6.372334
E05013700,2025-01,6.658093
E05013700,2025-02,6.5080867
E05013701,2024-08,8.237221
E05013701,2024-09,8.183412
E05013701,2024-10,8.590402
E05013701,2024-11,9.184485
E05013701,2024-12,8.998071
E05013701,2025-01,9.609119
E05013701,2025-02,8.984173
E05013702,2024-08,8.081222
E05013702,2024-09,8.483994
E05013702,2024-10,9.005848
E05013702,2024-11,9.119845
E05013702,2024-12,9.277637
E05013702,2025-01,9.5717535
E05013702,2025-02,9.207155
E05013703,2024-08,10.289958
E05013703,2024-09,11.703377
E05013703,2024-10,10.012311
E05013703,2024-11,10.311302
E05013703,2024-12,10.647313
E05013703,2025-01,11.226099
E05013703,2025-02,10.435043
E05013704,2024-08,6.6834292
E05013704,2024-09,6.00089
E05013704,2024-10,6.5565357
E05013704,2024-11,6.8074274
E05013704,2024-12,6.119298
E05013704,2025-01,5.9106073
E05013704,2025-02,6.0627003
E05013705,2024-08,8.041993
E05013705,2024-09,8.58212
E05013705,2024-10,8.59872
E05013705,2024-11,9.702981
E05013705,2024-12,9.955199
E05013705,2025-01,11.2903385
E05013705,2025-02,10.935431
E05013706,2024-08,9.58369
E05013706,2024-09,9.481185
E05013706,2024-10,10.231661
E05013706,2024-11,10.513228
E05013706,2024-12,10.369358
E05013706,2025-01,10.578822
E05013706,2025-02,10.137547
E05013707,2024-08,8.2848215
E05013707,2024-09,7.8474927
E05013707,2024-10,8.279019
E05013707,2024-11,8.226771
E05013707,2024-12,9.139383
E05013707,2025-01,9.949179
E05013707,2025-02,9.153838
E05013708,2024-08,9.930339
E05013708,2024-09,9.756448
E05013708,2024-10,10.059287
E05013708,2024-11,10.119117
E05013708,2024-12,9.883682
E05013708,2025-01,9.897035
E05013708,2025-02,9.564182
E05013709,2024-08,6.200805
E05013709,2024-09,5.8337994
E05013709,2024-10,5.623682
E05013709,2024-11,5.168821
E05013709,2024-12,6.462175
E05013709,2025-01,6.930425
E05013709,2025-02,5.660316
E05013710,2024-08,9.6496935
E05013710,2024-09,9.980917
E05013710,2024-10,8.17791
E05013710,2024-11,9.00996
E05013710,2024-12,9.204726
E05013710,2025-01,9.0268955
E05013710,2025-02,9.190214
E05013711,2024-08,12.39516
E05013711,2024-09,12.062487
E05013711,2024-10,12.041612
E05013711,2024-11,12.211925
E05013711,2024-12,12.2220955
E05013711,2025-01,13.147765
E05013711,2025-02,12.127945
E05013712,2024-08,10.830064
E05013712,2024-09,11.530674
E05013712,2024-10,10.901034
E05013712,2024-11,11.008649
E05013712,2024-12,10.51833
E05013712,2025-01,11.734609
E05013712,2025-02,11.135136
E05013713,2024-08,7.225245
E05013713,2024-09,7.6830077
E05013713,2024-10,7.5471597
E05013713,2024-11,8.439605
E05013713,2024-12,8.513537
E05013713,2025-01,8.39888
E05013713,2025-02,8.747743
E05013714,2024-08,1.9490498
E05013714,2024-09,2.108469
E05013714,2024-10,2.1190622
E05013714,2024-11,2.1190622
E05013714,2024-12,1.9791545
E05013714,2025-01,2.179865
E05013714,2025-02,2.1916568
E05013715,2024-08,3.5013058
E05013715,2024-09,3.7640345
E05013715,2024-10,3.7615182
E05013715,2024-11,3.6995378
E05013715,2024-12,3.3077013
E05013715,2025-01,3.6660273
E05013715,2025-02,3.4386656
E05013716,2024-08,6.9548235
E05013716,2024-09,6.750251
E05013716,2024-10,6.4704843
E05013716,2024-11,6.467914
E05013716,2024-12,6.7648373
E05013716,2025-01,7.0077267
E05013716,2025-02,6.602417
E05013717,2024-08,2.717749
E05013717,2024-09,2.6094847
E05013717,2024-10,2.6226742
E05013717,2024-11,2.6423852
E05013717,2024-12,2.87525
E05013717,2025-01,2.6892636
E05013717,2025-02,2.8164382
E05013718,2024-08,2.8070066
E05013718,2024-09,2.8123834
E05013718,2024-10,2.8170865
E05013718,2024-11,2.8487175
E05013718,2024-12,2.7879148
E05013718,2025-01,2.7879148
E05013718,2025-02,2.9028811
E05013719,2024-08,10.456289
E05013719,2024-09,11.88898
E05013719,2024-10,9.326038
E05013719,2024-11,8.978354
E05013719,2024-12,8.289436
E05013719,2025-01,8.879371
E05013719,2025-02,8.582492
E05013720,2024-08,2.339583
E05013720,2024-09,2.3678977
E05013720,2024-10,2.4590046
E05013720,2024-11,2.5339491
E05013720,2024-12,2.5595727
E05013720,2025-01,2.5713646
E05013720,2025-02,2.4731464
E05013721,2024-08,4.359504
E05013721,2024-09,4.326125
E05013721,2024-10,4.3276434
E05013721,2024-11,3.9818006
E05013721,2024-12,4.508836
E05013721,2025-01,4.1619806
E05013721,2025-02,4.07697
E05013722,2024-08,2.552482
E05013722,2024-09,2.5094895
E05013722,2024-10,3.1033976
E05013722,2024-11,3.0871127
E05013722,2024-12,3.1664271
E05013722,2025-01,2.9586337
E05013722,2025-02,2.897831
E05013723,2024-08,1.626558
E05013723,2024-09,1.8829703
E05013723,2024-10,1.7830251
E05013723,2024-11,2.027572
E05013723,2024-12,2.027572
E05013723,2025-01,2.027572
E05013723,2025-02,2.2117553
E05013724,2024-08,4.067185
E05013724,2024-09,4.2652607
E05013724,2024-10,4.227239
E05013724,2024-11,4.041033
E05013724,2024-12,3.9692159
E05013724,2025-01,3.9451141
E05013724,2025-02,4.1907945
E05013725,2024-08,2.5966587
E05013725,2024-09,2.5345402
E05013725,2024-10,2.6423852
E05013725,2024-11,2.5815825
E05013725,2024-12,2.6132135
E05013725,2025-01,2.7040782
E05013725,2025-02,2.6858082
E05013726,2024-08,2.8903475
E05013726,2024-09,2.8789861
E05013726,2024-10,2.8639781
E05013726,2024-11,2.9153202
E05013726,2024-12,2.8228865
